nlist,nprobe,penetration,hit_rate
36,19,0.5277777777777778,0.9429362880886426
36,20,0.5555555555555556,0.9429362880886426
36,21,0.5833333333333334,0.9429362880886426
36,22,0.6111111111111112,0.9429362880886426
36,23,0.6388888888888888,0.9429362880886426
36,24,0.6666666666666666,0.9429362880886426
36,25,0.6944444444444444,0.9429362880886426
36,26,0.7222222222222222,0.9429362880886426
36,27,0.75,0.9429362880886426
36,28,0.7777777777777778,0.9429362880886426
36,29,0.8055555555555556,0.9429362880886426
36,30,0.8333333333333334,0.9429362880886426
36,31,0.8611111111111112,0.9429362880886426
36,32,0.8888888888888888,0.9429362880886426
36,33,0.9166666666666666,0.9429362880886426
36,34,0.9444444444444444,0.9429362880886426
36,35,0.9722222222222222,0.9429362880886426
36,36,1.0,0.9429362880886426
37,1,0.02702702702702703,0.7457063711911357
37,2,0.05405405405405406,0.8565096952908587
37,3,0.08108108108108109,0.9013850415512465
37,4,0.10810810810810811,0.918005540166205
37,5,0.13513513513513514,0.932409972299169
37,6,0.16216216216216217,0.9357340720221606
37,7,0.1891891891891892,0.9362880886426593
37,8,0.21621621621621623,0.9401662049861496
37,9,0.24324324324324326,0.9412742382271468
37,10,0.2702702702702703,0.9418282548476454
37,11,0.2972972972972973,0.942382271468144
37,12,0.32432432432432434,0.9434903047091413
37,13,0.35135135135135137,0.9434903047091413
37,14,0.3783783783783784,0.9429362880886426
37,15,0.40540540540540543,0.9429362880886426
37,16,0.43243243243243246,0.9429362880886426
37,17,0.4594594594594595,0.9429362880886426
37,18,0.4864864864864865,0.9429362880886426
37,19,0.5135135135135135,0.9429362880886426
37,20,0.5405405405405406,0.9429362880886426
37,21,0.5675675675675675,0.9429362880886426
37,22,0.5945945945945946,0.9429362880886426
37,23,0.6216216216216216,0.9429362880886426
37,24,0.6486486486486487,0.9429362880886426
37,25,0.6756756756756757,0.9429362880886426
37,26,0.7027027027027027,0.9429362880886426
37,27,0.7297297297297297,0.9429362880886426
37,28,0.7567567567567568,0.9429362880886426
37,29,0.7837837837837838,0.9429362880886426
37,30,0.8108108108108109,0.9429362880886426
37,31,0.8378378378378378,0.9429362880886426
37,32,0.8648648648648649,0.9429362880886426
37,33,0.8918918918918919,0.9429362880886426
37,34,0.918918918918919,0.9429362880886426
37,35,0.9459459459459459,0.9429362880886426
37,36,0.972972972972973,0.9429362880886426
37,37,1.0,0.9429362880886426
38,1,0.02631578947368421,0.7556786703601108
38,2,0.05263157894736842,0.8565096952908587
38,3,0.07894736842105263,0.9030470914127424
38,4,0.10526315789473684,0.9191135734072022
38,5,0.13157894736842105,0.9313019390581717
38,6,0.15789473684210525,0.9329639889196676
38,7,0.18421052631578946,0.9357340720221606
38,8,0.21052631578947367,0.9390581717451524
38,9,0.23684210526315788,0.9401662049861496
38,10,0.2631578947368421,0.9412742382271468
38,11,0.2894736842105263,0.9418282548476454
38,12,0.3157894736842105,0.9418282548476454
38,13,0.34210526315789475,0.9429362880886426
38,14,0.3684210526315789,0.9434903047091413
38,15,0.39473684210526316,0.9434903047091413
38,16,0.42105263157894735,0.9434903047091413
38,17,0.4473684210526316,0.9434903047091413
38,18,0.47368421052631576,0.9429362880886426
38,19,0.5,0.9429362880886426
38,20,0.5263157894736842,0.9429362880886426
38,21,0.5526315789473685,0.9429362880886426
38,22,0.5789473684210527,0.9429362880886426
38,23,0.6052631578947368,0.9429362880886426
38,24,0.631578947368421,0.9429362880886426
38,25,0.6578947368421053,0.9429362880886426
38,26,0.6842105263157895,0.9429362880886426
38,27,0.7105263157894737,0.9429362880886426
38,28,0.7368421052631579,0.9429362880886426
38,29,0.7631578947368421,0.9429362880886426
38,30,0.7894736842105263,0.9429362880886426
38,31,0.8157894736842105,0.9429362880886426
38,32,0.8421052631578947,0.9429362880886426
38,33,0.868421052631579,0.9429362880886426
38,34,0.8947368421052632,0.9429362880886426
38,35,0.9210526315789473,0.9429362880886426
38,36,0.9473684210526315,0.9429362880886426
38,37,0.9736842105263158,0.9429362880886426
38,38,1.0,0.9429362880886426
39,1,0.02564102564102564,0.754016620498615
39,2,0.05128205128205128,0.8559556786703602
39,3,0.07692307692307693,0.896398891966759
39,4,0.10256410256410256,0.9174515235457064
39,5,0.1282051282051282,0.9274238227146815
39,6,0.15384615384615385,0.932409972299169
39,7,0.1794871794871795,0.935180055401662
39,8,0.20512820512820512,0.9368421052631579
39,9,0.23076923076923078,0.9373961218836565
39,10,0.2564102564102564,0.9373961218836565
39,11,0.28205128205128205,0.939612188365651
39,12,0.3076923076923077,0.9407202216066483
39,13,0.3333333333333333,0.9412742382271468
39,14,0.358974358974359,0.9412742382271468
39,15,0.38461538461538464,0.9418282548476454
39,16,0.41025641025641024,0.9418282548476454
39,17,0.4358974358974359,0.9418282548476454
39,18,0.46153846153846156,0.942382271468144
39,19,0.48717948717948717,0.9429362880886426
39,20,0.5128205128205128,0.9429362880886426
39,21,0.5384615384615384,0.9429362880886426
39,22,0.5641025641025641,0.9429362880886426
39,23,0.5897435897435898,0.9429362880886426
39,24,0.6153846153846154,0.9429362880886426
39,25,0.6410256410256411,0.9429362880886426
39,26,0.6666666666666666,0.9429362880886426
39,27,0.6923076923076923,0.9429362880886426
39,28,0.717948717948718,0.9429362880886426
39,29,0.7435897435897436,0.9429362880886426
39,30,0.7692307692307693,0.9429362880886426
39,31,0.7948717948717948,0.9429362880886426
39,32,0.8205128205128205,0.9429362880886426
39,33,0.8461538461538461,0.9429362880886426
39,34,0.8717948717948718,0.9429362880886426
39,35,0.8974358974358975,0.9429362880886426
39,36,0.9230769230769231,0.9429362880886426
39,37,0.9487179487179487,0.9429362880886426
39,38,0.9743589743589743,0.9429362880886426
39,39,1.0,0.9429362880886426
40,1,0.025,0.7473684210526316
40,2,0.05,0.8559556786703602
40,3,0.075,0.8991689750692521
40,4,0.1,0.9174515235457064
40,5,0.125,0.9285318559556787
40,6,0.15,0.9301939058171745
40,7,0.175,0.935180055401662
40,8,0.2,0.9385041551246538
40,9,0.225,0.939612188365651
40,10,0.25,0.939612188365651
40,11,0.275,0.9401662049861496
40,12,0.3,0.9418282548476454
40,13,0.325,0.9418282548476454
40,14,0.35,0.942382271468144
40,15,0.375,0.942382271468144
40,16,0.4,0.9429362880886426
40,17,0.425,0.9429362880886426
40,18,0.45,0.9429362880886426
40,19,0.475,0.9429362880886426
40,20,0.5,0.9429362880886426
40,21,0.525,0.9429362880886426
40,22,0.55,0.9429362880886426
40,23,0.575,0.9429362880886426
40,24,0.6,0.9429362880886426
40,25,0.625,0.9429362880886426
40,26,0.65,0.9429362880886426
40,27,0.675,0.9429362880886426
40,28,0.7,0.9429362880886426
40,29,0.725,0.9429362880886426
40,30,0.75,0.9429362880886426
40,31,0.775,0.9429362880886426
40,32,0.8,0.9429362880886426
40,33,0.825,0.9429362880886426
40,34,0.85,0.9429362880886426
40,35,0.875,0.9429362880886426
40,36,0.9,0.9429362880886426
40,37,0.925,0.9429362880886426
40,38,0.95,0.9429362880886426
40,39,0.975,0.9429362880886426
40,40,1.0,0.9429362880886426
41,1,0.024390243902439025,0.7606648199445983
41,2,0.04878048780487805,0.8670360110803325
41,3,0.07317073170731707,0.9047091412742382
41,4,0.0975609756097561,0.9229916897506926
41,5,0.12195121951219512,0.9307479224376731
41,6,0.14634146341463414,0.9340720221606649
41,7,0.17073170731707318,0.9373961218836565
41,8,0.1951219512195122,0.9379501385041551
41,9,0.21951219512195122,0.939612188365651
41,10,0.24390243902439024,0.939612188365651
41,11,0.2682926829268293,0.939612188365651
41,12,0.2926829268292683,0.9401662049861496
41,13,0.3170731707317073,0.9412742382271468
41,14,0.34146341463414637,0.9418282548476454
41,15,0.36585365853658536,0.942382271468144
41,16,0.3902439024390244,0.942382271468144
41,17,0.4146341463414634,0.942382271468144
41,18,0.43902439024390244,0.942382271468144
41,19,0.4634146341463415,0.9429362880886426
41,20,0.4878048780487805,0.9429362880886426
41,21,0.5121951219512195,0.9429362880886426
41,22,0.5365853658536586,0.9429362880886426
41,23,0.5609756097560976,0.9429362880886426
41,24,0.5853658536585366,0.9429362880886426
41,25,0.6097560975609756,0.9429362880886426
41,26,0.6341463414634146,0.9429362880886426
41,27,0.6585365853658537,0.9429362880886426
41,28,0.6829268292682927,0.9429362880886426
41,29,0.7073170731707317,0.9429362880886426
41,30,0.7317073170731707,0.9429362880886426
41,31,0.7560975609756098,0.9429362880886426
41,32,0.7804878048780488,0.9429362880886426
41,33,0.8048780487804879,0.9429362880886426
41,34,0.8292682926829268,0.9429362880886426
41,35,0.8536585365853658,0.9429362880886426
41,36,0.8780487804878049,0.9429362880886426
41,37,0.9024390243902439,0.9429362880886426
41,38,0.926829268292683,0.9429362880886426
41,39,0.9512195121951219,0.9429362880886426
41,40,0.975609756097561,0.9429362880886426
41,41,1.0,0.9429362880886426
42,1,0.023809523809523808,0.7617728531855956
42,2,0.047619047619047616,0.8670360110803325
42,3,0.07142857142857142,0.9047091412742382
42,4,0.09523809523809523,0.9229916897506926
42,5,0.11904761904761904,0.9307479224376731
42,6,0.14285714285714285,0.9340720221606649
42,7,0.16666666666666666,0.9373961218836565
42,8,0.19047619047619047,0.9379501385041551
42,9,0.21428571428571427,0.939612188365651
42,10,0.23809523809523808,0.939612188365651
42,11,0.2619047619047619,0.939612188365651
42,12,0.2857142857142857,0.9401662049861496
42,13,0.30952380952380953,0.9412742382271468
42,14,0.3333333333333333,0.9418282548476454
42,15,0.35714285714285715,0.942382271468144
42,16,0.38095238095238093,0.942382271468144
42,17,0.40476190476190477,0.942382271468144
42,18,0.42857142857142855,0.942382271468144
42,19,0.4523809523809524,0.9429362880886426
42,20,0.47619047619047616,0.9429362880886426
42,21,0.5,0.9429362880886426
42,22,0.5238095238095238,0.9429362880886426
42,23,0.5476190476190477,0.9429362880886426
42,24,0.5714285714285714,0.9429362880886426
42,25,0.5952380952380952,0.9429362880886426
42,26,0.6190476190476191,0.9429362880886426
42,27,0.6428571428571429,0.9429362880886426
42,28,0.6666666666666666,0.9429362880886426
42,29,0.6904761904761905,0.9429362880886426
42,30,0.7142857142857143,0.9429362880886426
42,31,0.7380952380952381,0.9429362880886426
42,32,0.7619047619047619,0.9429362880886426
42,33,0.7857142857142857,0.9429362880886426
42,34,0.8095238095238095,0.9429362880886426
42,35,0.8333333333333334,0.9429362880886426
42,36,0.8571428571428571,0.9429362880886426
42,37,0.8809523809523809,0.9429362880886426
42,38,0.9047619047619048,0.9429362880886426
42,39,0.9285714285714286,0.9429362880886426
42,40,0.9523809523809523,0.9429362880886426
42,41,0.9761904761904762,0.9429362880886426
42,42,1.0,0.9429362880886426
43,1,0.023255813953488372,0.7639889196675901
43,2,0.046511627906976744,0.8653739612188366
43,3,0.06976744186046512,0.9047091412742382
43,4,0.09302325581395349,0.9229916897506926
43,5,0.11627906976744186,0.929639889196676
43,6,0.13953488372093023,0.9340720221606649
43,7,0.16279069767441862,0.9373961218836565
43,8,0.18604651162790697,0.9385041551246538
43,9,0.20930232558139536,0.939612188365651
43,10,0.23255813953488372,0.939612188365651
43,11,0.2558139534883721,0.939612188365651
43,12,0.27906976744186046,0.9401662049861496
43,13,0.3023255813953488,0.9407202216066483
43,14,0.32558139534883723,0.9418282548476454
43,15,0.3488372093023256,0.942382271468144
43,16,0.37209302325581395,0.942382271468144
43,17,0.3953488372093023,0.942382271468144
43,18,0.4186046511627907,0.942382271468144
43,19,0.4418604651162791,0.942382271468144
43,20,0.46511627906976744,0.9429362880886426
43,21,0.4883720930232558,0.9429362880886426
43,22,0.5116279069767442,0.9429362880886426
43,23,0.5348837209302325,0.9429362880886426
43,24,0.5581395348837209,0.9429362880886426
43,25,0.5813953488372093,0.9429362880886426
43,26,0.6046511627906976,0.9429362880886426
43,27,0.627906976744186,0.9429362880886426
43,28,0.6511627906976745,0.9429362880886426
43,29,0.6744186046511628,0.9429362880886426
43,30,0.6976744186046512,0.9429362880886426
43,31,0.7209302325581395,0.9429362880886426
43,32,0.7441860465116279,0.9429362880886426
43,33,0.7674418604651163,0.9429362880886426
43,34,0.7906976744186046,0.9429362880886426
43,35,0.813953488372093,0.9429362880886426
43,36,0.8372093023255814,0.9429362880886426
43,37,0.8604651162790697,0.9429362880886426
43,38,0.8837209302325582,0.9429362880886426
43,39,0.9069767441860465,0.9429362880886426
43,40,0.9302325581395349,0.9429362880886426
43,41,0.9534883720930233,0.9429362880886426
43,42,0.9767441860465116,0.9429362880886426
43,43,1.0,0.9429362880886426
44,1,0.022727272727272728,0.7778393351800554
44,2,0.045454545454545456,0.8725761772853186
44,3,0.06818181818181818,0.9074792243767313
44,4,0.09090909090909091,0.9224376731301939
44,5,0.11363636363636363,0.9290858725761773
44,6,0.13636363636363635,0.9346260387811635
44,7,0.1590909090909091,0.9385041551246538
44,8,0.18181818181818182,0.9401662049861496
44,9,0.20454545454545456,0.9407202216066483
44,10,0.22727272727272727,0.9401662049861496
44,11,0.25,0.9412742382271468
44,12,0.2727272727272727,0.9412742382271468
44,13,0.29545454545454547,0.942382271468144
44,14,0.3181818181818182,0.942382271468144
44,15,0.3409090909090909,0.9429362880886426
44,16,0.36363636363636365,0.9429362880886426
44,17,0.38636363636363635,0.9429362880886426
44,18,0.4090909090909091,0.9429362880886426
44,19,0.4318181818181818,0.9429362880886426
44,20,0.45454545454545453,0.9429362880886426
44,21,0.4772727272727273,0.9429362880886426
44,22,0.5,0.9429362880886426
44,23,0.5227272727272727,0.9429362880886426
44,24,0.5454545454545454,0.9429362880886426
44,25,0.5681818181818182,0.9429362880886426
44,26,0.5909090909090909,0.9429362880886426
44,27,0.6136363636363636,0.9429362880886426
44,28,0.6363636363636364,0.9429362880886426
44,29,0.6590909090909091,0.9429362880886426
44,30,0.6818181818181818,0.9429362880886426
44,31,0.7045454545454546,0.9429362880886426
44,32,0.7272727272727273,0.9429362880886426
44,33,0.75,0.9429362880886426
44,34,0.7727272727272727,0.9429362880886426
44,35,0.7954545454545454,0.9429362880886426
44,36,0.8181818181818182,0.9429362880886426
44,37,0.8409090909090909,0.9429362880886426
44,38,0.8636363636363636,0.9429362880886426
44,39,0.8863636363636364,0.9429362880886426
44,40,0.9090909090909091,0.9429362880886426
44,41,0.9318181818181818,0.9429362880886426
44,42,0.9545454545454546,0.9429362880886426
44,43,0.9772727272727273,0.9429362880886426
44,44,1.0,0.9429362880886426
45,1,0.022222222222222223,0.7722991689750692
45,2,0.044444444444444446,0.8637119113573407
45,3,0.06666666666666667,0.9047091412742382
45,4,0.08888888888888889,0.918005540166205
45,5,0.1111111111111111,0.9274238227146815
45,6,0.13333333333333333,0.9318559556786704
45,7,0.15555555555555556,0.9357340720221606
45,8,0.17777777777777778,0.9373961218836565
45,9,0.2,0.9412742382271468
45,10,0.2222222222222222,0.9407202216066483
45,11,0.24444444444444444,0.9412742382271468
45,12,0.26666666666666666,0.9412742382271468
45,13,0.28888888888888886,0.9418282548476454
45,14,0.3111111111111111,0.942382271468144
45,15,0.3333333333333333,0.942382271468144
45,16,0.35555555555555557,0.942382271468144
45,17,0.37777777777777777,0.9429362880886426
45,18,0.4,0.9429362880886426
45,19,0.4222222222222222,0.9429362880886426
45,20,0.4444444444444444,0.9429362880886426
45,21,0.4666666666666667,0.9429362880886426
45,22,0.4888888888888889,0.9429362880886426
45,23,0.5111111111111111,0.9429362880886426
45,24,0.5333333333333333,0.9429362880886426
45,25,0.5555555555555556,0.9429362880886426
45,26,0.5777777777777777,0.9429362880886426
45,27,0.6,0.9429362880886426
45,28,0.6222222222222222,0.9429362880886426
45,29,0.6444444444444445,0.9429362880886426
45,30,0.6666666666666666,0.9429362880886426
45,31,0.6888888888888889,0.9429362880886426
45,32,0.7111111111111111,0.9429362880886426
45,33,0.7333333333333333,0.9429362880886426
45,34,0.7555555555555555,0.9429362880886426
45,35,0.7777777777777778,0.9429362880886426
45,36,0.8,0.9429362880886426
45,37,0.8222222222222222,0.9429362880886426
45,38,0.8444444444444444,0.9429362880886426
45,39,0.8666666666666667,0.9429362880886426
45,40,0.8888888888888888,0.9429362880886426
45,41,0.9111111111111111,0.9429362880886426
45,42,0.9333333333333333,0.9429362880886426
45,43,0.9555555555555556,0.9429362880886426
45,44,0.9777777777777777,0.9429362880886426
45,45,1.0,0.9429362880886426
46,1,0.021739130434782608,0.7728531855955678
46,2,0.043478260869565216,0.8637119113573407
46,3,0.06521739130434782,0.9063711911357341
46,4,0.08695652173913043,0.9185595567867036
46,5,0.10869565217391304,0.9279778393351801
46,6,0.13043478260869565,0.932409972299169
46,7,0.15217391304347827,0.9362880886426593
46,8,0.17391304347826086,0.9373961218836565
46,9,0.1956521739130435,0.9418282548476454
46,10,0.21739130434782608,0.9412742382271468
46,11,0.2391304347826087,0.9412742382271468
46,12,0.2608695652173913,0.9412742382271468
46,13,0.2826086956521739,0.9418282548476454
46,14,0.30434782608695654,0.942382271468144
46,15,0.32608695652173914,0.942382271468144
46,16,0.34782608695652173,0.942382271468144
46,17,0.3695652173913043,0.9429362880886426
46,18,0.391304347826087,0.9429362880886426
46,19,0.41304347826086957,0.9429362880886426
46,20,0.43478260869565216,0.9429362880886426
46,21,0.45652173913043476,0.9429362880886426
46,22,0.4782608695652174,0.9429362880886426
46,23,0.5,0.9429362880886426
46,24,0.5217391304347826,0.9429362880886426
46,25,0.5434782608695652,0.9429362880886426
46,26,0.5652173913043478,0.9429362880886426
46,27,0.5869565217391305,0.9429362880886426
46,28,0.6086956521739131,0.9429362880886426
46,29,0.6304347826086957,0.9429362880886426
46,30,0.6521739130434783,0.9429362880886426
46,31,0.6739130434782609,0.9429362880886426
46,32,0.6956521739130435,0.9429362880886426
46,33,0.717391304347826,0.9429362880886426
46,34,0.7391304347826086,0.9429362880886426
46,35,0.7608695652173914,0.9429362880886426
46,36,0.782608695652174,0.9429362880886426
46,37,0.8043478260869565,0.9429362880886426
46,38,0.8260869565217391,0.9429362880886426
46,39,0.8478260869565217,0.9429362880886426
46,40,0.8695652173913043,0.9429362880886426
46,41,0.8913043478260869,0.9429362880886426
46,42,0.9130434782608695,0.9429362880886426
46,43,0.9347826086956522,0.9429362880886426
46,44,0.9565217391304348,0.9429362880886426
46,45,0.9782608695652174,0.9429362880886426
46,46,1.0,0.9429362880886426
47,1,0.02127659574468085,0.7833795013850415
47,2,0.0425531914893617,0.87202216066482
47,3,0.06382978723404255,0.9002770083102493
47,4,0.0851063829787234,0.9157894736842105
47,5,0.10638297872340426,0.929639889196676
47,6,0.1276595744680851,0.9346260387811635
47,7,0.14893617021276595,0.9373961218836565
47,8,0.1702127659574468,0.9385041551246538
47,9,0.19148936170212766,0.9418282548476454
47,10,0.2127659574468085,0.9418282548476454
47,11,0.23404255319148937,0.9418282548476454
47,12,0.2553191489361702,0.9418282548476454
47,13,0.2765957446808511,0.942382271468144
47,14,0.2978723404255319,0.9429362880886426
47,15,0.3191489361702128,0.9429362880886426
47,16,0.3404255319148936,0.9429362880886426
47,17,0.3617021276595745,0.9429362880886426
47,18,0.3829787234042553,0.9429362880886426
47,19,0.40425531914893614,0.9429362880886426
47,20,0.425531914893617,0.9429362880886426
47,21,0.44680851063829785,0.9429362880886426
47,22,0.46808510638297873,0.9429362880886426
47,23,0.48936170212765956,0.9429362880886426
47,24,0.5106382978723404,0.9429362880886426
47,25,0.5319148936170213,0.9429362880886426
47,26,0.5531914893617021,0.9429362880886426
47,27,0.574468085106383,0.9429362880886426
47,28,0.5957446808510638,0.9429362880886426
47,29,0.6170212765957447,0.9429362880886426
47,30,0.6382978723404256,0.9429362880886426
47,31,0.6595744680851063,0.9429362880886426
47,32,0.6808510638297872,0.9429362880886426
47,33,0.7021276595744681,0.9429362880886426
47,34,0.723404255319149,0.9429362880886426
47,35,0.7446808510638298,0.9429362880886426
47,36,0.7659574468085106,0.9429362880886426
47,37,0.7872340425531915,0.9429362880886426
47,38,0.8085106382978723,0.9429362880886426
47,39,0.8297872340425532,0.9429362880886426
47,40,0.851063829787234,0.9429362880886426
47,41,0.8723404255319149,0.9429362880886426
47,42,0.8936170212765957,0.9429362880886426
47,43,0.9148936170212766,0.9429362880886426
47,44,0.9361702127659575,0.9429362880886426
47,45,0.9574468085106383,0.9429362880886426
47,46,0.9787234042553191,0.9429362880886426
47,47,1.0,0.9429362880886426
48,1,0.020833333333333332,0.7800554016620499
48,2,0.041666666666666664,0.8714681440443214
48,3,0.0625,0.9019390581717451
48,4,0.08333333333333333,0.9191135734072022
48,5,0.10416666666666667,0.9268698060941828
48,6,0.125,0.932409972299169
48,7,0.14583333333333334,0.9335180055401662
48,8,0.16666666666666666,0.9368421052631579
48,9,0.1875,0.939612188365651
48,10,0.20833333333333334,0.9412742382271468
48,11,0.22916666666666666,0.9418282548476454
48,12,0.25,0.9418282548476454
48,13,0.2708333333333333,0.942382271468144
48,14,0.2916666666666667,0.942382271468144
48,15,0.3125,0.9429362880886426
48,16,0.3333333333333333,0.9429362880886426
48,17,0.3541666666666667,0.9429362880886426
48,18,0.375,0.9429362880886426
48,19,0.3958333333333333,0.9429362880886426
48,20,0.4166666666666667,0.9429362880886426
48,21,0.4375,0.9429362880886426
48,22,0.4583333333333333,0.9429362880886426
48,23,0.4791666666666667,0.9429362880886426
48,24,0.5,0.9429362880886426
48,25,0.5208333333333334,0.9429362880886426
48,26,0.5416666666666666,0.9429362880886426
48,27,0.5625,0.9429362880886426
48,28,0.5833333333333334,0.9429362880886426
48,29,0.6041666666666666,0.9429362880886426
48,30,0.625,0.9429362880886426
48,31,0.6458333333333334,0.9429362880886426
48,32,0.6666666666666666,0.9429362880886426
48,33,0.6875,0.9429362880886426
48,34,0.7083333333333334,0.9429362880886426
48,35,0.7291666666666666,0.9429362880886426
48,36,0.75,0.9429362880886426
48,37,0.7708333333333334,0.9429362880886426
48,38,0.7916666666666666,0.9429362880886426
48,39,0.8125,0.9429362880886426
48,40,0.8333333333333334,0.9429362880886426
48,41,0.8541666666666666,0.9429362880886426
48,42,0.875,0.9429362880886426
48,43,0.8958333333333334,0.9429362880886426
48,44,0.9166666666666666,0.9429362880886426
48,45,0.9375,0.9429362880886426
48,46,0.9583333333333334,0.9429362880886426
48,47,0.9791666666666666,0.9429362880886426
48,48,1.0,0.9429362880886426
49,1,0.02040816326530612,0.7778393351800554
49,2,0.04081632653061224,0.8692520775623269
49,3,0.061224489795918366,0.9002770083102493
49,4,0.08163265306122448,0.9152354570637119
49,5,0.10204081632653061,0.925207756232687
49,6,0.12244897959183673,0.932409972299169
49,7,0.14285714285714285,0.9329639889196676
49,8,0.16326530612244897,0.9368421052631579
49,9,0.1836734693877551,0.9390581717451524
49,10,0.20408163265306123,0.9407202216066483
49,11,0.22448979591836735,0.942382271468144
49,12,0.24489795918367346,0.9412742382271468
49,13,0.2653061224489796,0.942382271468144
49,14,0.2857142857142857,0.942382271468144
49,15,0.30612244897959184,0.9429362880886426
49,16,0.32653061224489793,0.9429362880886426
49,17,0.3469387755102041,0.9429362880886426
49,18,0.3673469387755102,0.9429362880886426
49,19,0.3877551020408163,0.9429362880886426
49,20,0.40816326530612246,0.9429362880886426
49,21,0.42857142857142855,0.9429362880886426
49,22,0.4489795918367347,0.9429362880886426
49,23,0.46938775510204084,0.9429362880886426
49,24,0.4897959183673469,0.9429362880886426
49,25,0.5102040816326531,0.9429362880886426
49,26,0.5306122448979592,0.9429362880886426
49,27,0.5510204081632653,0.9429362880886426
49,28,0.5714285714285714,0.9429362880886426
49,29,0.5918367346938775,0.9429362880886426
49,30,0.6122448979591837,0.9429362880886426
49,31,0.6326530612244898,0.9429362880886426
49,32,0.6530612244897959,0.9429362880886426
49,33,0.673469387755102,0.9429362880886426
49,34,0.6938775510204082,0.9429362880886426
49,35,0.7142857142857143,0.9429362880886426
49,36,0.7346938775510204,0.9429362880886426
49,37,0.7551020408163265,0.9429362880886426
49,38,0.7755102040816326,0.9429362880886426
49,39,0.7959183673469388,0.9429362880886426
49,40,0.8163265306122449,0.9429362880886426
49,41,0.8367346938775511,0.9429362880886426
49,42,0.8571428571428571,0.9429362880886426
49,43,0.8775510204081632,0.9429362880886426
49,44,0.8979591836734694,0.9429362880886426
49,45,0.9183673469387755,0.9429362880886426
49,46,0.9387755102040817,0.9429362880886426
49,47,0.9591836734693877,0.9429362880886426
49,48,0.9795918367346939,0.9429362880886426
49,49,1.0,0.9429362880886426
50,1,0.02,0.7722991689750692
50,2,0.04,0.8659279778393352
50,3,0.06,0.896398891966759
50,4,0.08,0.913573407202216
50,5,0.1,0.9240997229916897
50,6,0.12,0.9313019390581717
50,7,0.14,0.932409972299169
50,8,0.16,0.935180055401662
50,9,0.18,0.9401662049861496
50,10,0.2,0.9412742382271468
50,11,0.22,0.9412742382271468
50,12,0.24,0.9418282548476454
50,13,0.26,0.942382271468144
50,14,0.28,0.942382271468144
50,15,0.3,0.942382271468144
50,16,0.32,0.9429362880886426
50,17,0.34,0.9429362880886426
50,18,0.36,0.9429362880886426
50,19,0.38,0.9429362880886426
50,20,0.4,0.9429362880886426
50,21,0.42,0.9429362880886426
50,22,0.44,0.9429362880886426
50,23,0.46,0.9429362880886426
50,24,0.48,0.9429362880886426
50,25,0.5,0.9429362880886426
50,26,0.52,0.9429362880886426
50,27,0.54,0.9429362880886426
50,28,0.56,0.9429362880886426
50,29,0.58,0.9429362880886426
50,30,0.6,0.9429362880886426
50,31,0.62,0.9429362880886426
50,32,0.64,0.9429362880886426
50,33,0.66,0.9429362880886426
50,34,0.68,0.9429362880886426
50,35,0.7,0.9429362880886426
50,36,0.72,0.9429362880886426
50,37,0.74,0.9429362880886426
50,38,0.76,0.9429362880886426
50,39,0.78,0.9429362880886426
50,40,0.8,0.9429362880886426
50,41,0.82,0.9429362880886426
50,42,0.84,0.9429362880886426
50,43,0.86,0.9429362880886426
50,44,0.88,0.9429362880886426
50,45,0.9,0.9429362880886426
50,46,0.92,0.9429362880886426
50,47,0.94,0.9429362880886426
50,48,0.96,0.9429362880886426
50,49,0.98,0.9429362880886426
50,50,1.0,0.9429362880886426
